Trajectories
200
,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z''
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²
107,0,907.722900,492.207184,72.938652,885.734985,28.032953,77.534714,-168.388443,-191.181213,10.412170,-601.608887,86.635368,78.847565,-568.624878,401.826965,74.104652,-42.956291,242.756973,117.611122,-1.025200,-5.865097,0.609457,0.727177,-6.374344,-0.895560,0.229478,-6.267428,-1.686439,-4.148483,-8.885563,5.702674,0.417233,-7.766485,-0.530481,-24.129450,-50.413609,16.823410,4.768372,-23.841858,-22.053719,35.762787,-51.185490,0.298023,29.206276,-60.200691,49.397350,-61.988831,-85.234642,123.977661,16.689301,-64.373016,-12.516975,-376.552338,1275.539429,1456.737549
108,0,907.718079,492.177887,72.941170,885.739258,28.000605,77.530365,-168.386627,-191.213013,10.405123,-601.630432,86.590378,78.878143,-568.622498,401.787964,74.101830,-43.084286,242.536499,117.727234,-0.965595,-5.859137,0.503659,0.858307,-6.469712,-0.870228,0.363588,-6.359816,-1.409464,-4.315376,-8.997321,6.115437,0.476837,-7.802248,-0.564754,-25.598705,-44.095516,23.221970,11.920929,1.192093,-21.159649,26.226044,-19.073486,5.066395,26.822090,-18.477440,55.395065,-33.378601,-22.351742,82.552429,11.920929,-7.152557,-6.854534,-293.850891,1263.618408,1279.711670
109,0,907.713928,492.149353,72.943169,885.744019,27.968567,77.526260,-168.384277,-191.244217,10.399562,-601.652039,86.546432,78.909637,-568.619751,401.750122,74.098969,-43.217968,242.347092,117.870491,-0.822544,-5.704165,0.399351,0.953674,-6.407499,-0.819564,0.467896,-6.240606,-1.112185,-4.315376,-8.788705,6.298721,0.548363,-7.569790,-0.572205,-26.736408,-37.881733,28.650463,28.610229,30.994415,-20.861626,19.073486,12.442470,10.132790,20.861626,23.841858,59.455635,0.000000,41.723251,36.656857,14.305115,46.491623,-1.490116,-227.540726,1242.756836,1085.698608
110,0,907.710754,492.122162,72.944695,885.749451,27.937626,77.522507,-168.381561,-191.273788,10.395545,-601.672729,86.505066,78.940872,-568.616760,401.714874,74.096207,-43.356129,242.188019,118.035805,-0.643730,-5.435944,0.305474,1.084805,-6.188080,-0.751019,0.545382,-5.915761,-0.803545,-4.136562,-8.274614,6.248057,0.596046,-7.051229,-0.551343,-27.631968,-31.813980,33.064186,35.762787,53.644180,-18.775463,26.226044,43.883919,13.709068,15.497208,64.969063,61.728062,35.762787,102.818008,-10.132790,9.536743,103.712082,4.172325,-179.111954,1213.550537,882.744812
111,0,907.708557,492.097076,72.945755,885.755127,27.908546,77.519188,-168.378571,-191.300842,10.393078,-601.691650,86.467674,78.970734,-568.613464,401.683380,74.093674,-43.498039,242.058258,118.218002,-0.429153,-5.018711,0.213087,1.132488,-5.815923,-0.664592,0.596046,-5.409122,-0.493415,-3.790855,-7.477403,5.970895,0.655651,-6.294250,-0.506639,-28.382242,-25.951862,36.439301,42.915344,83.446503,-18.477440,9.536743,74.431297,17.285347,10.132790,101.327896,62.026085,69.141388,159.442429,-55.432320,11.920929,151.395798,8.940697,-150.054688,1172.423340,675.022583
112,0,907.707703,492.074554,72.946396,885.760986,27.882069,77.516350,-168.375519,-191.324448,10.392122,-601.708313,86.435493,78.998093,-568.610168,401.656830,74.091461,-43.643490,241.956741,118.411911,-0.178814,-4.506111,0.128150,1.168251,-5.295500,-0.567734,0.610948,-4.720688,-0.191107,-3.325939,-6.435812,5.473197,0.655651,-5.310774,-0.442564,-29.090046,-20.304321,38.781761,50.067902,102.519989,-16.987324,7.152557,104.084610,19.371510,2.980232,137.686737,60.461460,92.983246,208.318237,-99.539757,0.000000,196.695328,12.814999,-141.561035,1129.508057,468.492493
113,0,907.708130,492.055206,72.946663,885.766846,27.858898,77.514053,-168.372513,-191.343933,10.392605,-601.721741,86.409538,79.022003,-568.606873,401.636108,74.089645,-43.792774,241.882034,118.612503,0.083447,-3.868341,0.052154,1.180172,-4.634261,-0.458956,0.602007,-3.898144,0.096485,-2.694130,-5.191565,4.781783,0.667572,-4.148483,-0.363588,-29.856712,-14.939904,40.118397,52.452087,127.553940,-15.199184,2.384186,132.247803,21.755695,-1.788139,164.508820,57.518482,126.361847,248.849396,-138.282776,2.384186,232.458115,15.795231,-153.332947,1072.883545,267.326843
114,0,907.709961,492.039459,72.946571,885.772705,27.839684,77.512329,-168.369614,-191.358719,10.394422,-601.731628,86.390518,79.041634,-568.603516,401.621796,74.088272,-43.946686,241.832733,118.814972,0.369549,-3.147125,-0.017881,1.168251,-3.843009,-0.344217,0.581145,-2.956390,0.363402,-1.978874,-3.804266,3.924966,0.667572,-2.861023,-0.274181,-30.782818,-9.861588,40.493904,57.220459,144.243240,-14.007092,-2.384186,158.250336,22.947788,-4.172325,188.350677,53.383411,143.051147,277.459625,-171.363358,0.000000,257.492065,17.881393,-185.221436,1015.663147,75.101852
115,0,907.713074,492.027924,72.946159,885.778259,27.825006,77.511215,-168.366913,-191.368454,10.397451,-601.737549,86.378860,79.056335,-568.600342,401.614258,74.087379,-44.106518,241.807129,119.014809,0.619888,-2.312660,-0.081956,1.108646,-2.935156,-0.223517,0.539422,-1.949072,0.605918,-1.180172,-2.332032,2.941489,0.631809,-1.507998,-0.178814,-31.965971,-5.120039,39.966404,50.067902,166.893005,-12.814999,-11.920929,181.570648,24.139881,-8.344650,201.463699,48.503281,159.740448,294.446960,-196.695328,-7.152557,270.605103,19.073486,-236.630432,948.309875,-105.500221
116,0,907.717407,492.020813,72.945480,885.783508,27.815351,77.510704,-168.364410,-191.372955,10.401568,-601.739197,86.374702,79.065681,-568.597473,401.613586,74.086975,-44.273960,241.803497,119.207832,0.870228,-1.418591,-0.135601,1.049042,-1.931190,-0.101328,0.500679,-0.900030,0.823475,-0.321865,-0.831485,1.868606,0.572205,-0.131130,-0.081956,-33.488869,-0.727177,38.604439,50.067902,178.813934,-10.728836,-11.920929,200.793152,24.437904,-7.748604,209.808350,43.511391,171.661377,300.109375,-214.576721,-11.920929,275.373474,19.371510,-304.579742,878.572449,-272.393219
117,0,907.722778,492.018433,72.944572,885.788269,27.811081,77.510803,-168.362076,-191.372238,10.406643,-601.736511,86.377869,79.069405,-568.594971,401.619659,74.087013,-44.451122,241.819946,119.390297,1.072884,-0.476837,-0.181794,0.953674,-0.854209,0.019372,0.464916,0.143051,1.014955,0.536442,0.633299,0.745058,0.500679,1.215935,0.008941,-35.431980,3.290176,36.492943,40.531158,188.350677,-9.238720,-19.073486,215.396286,24.139881,-7.152557,208.616257,38.295982,171.661377,292.956818,-224.709503,-14.305115,269.412994,18.179417,-388.622284,803.470581,-422.298920
118,0,907.728882,492.020966,72.943489,885.792419,27.812412,77.511536,-168.359879,-191.366516,10.412552,-601.729492,86.387924,79.067497,-568.592896,401.632019,74.087502,-44.640392,241.854492,119.558846,1.227856,0.506639,-0.217557,0.834465,0.266358,0.146031,0.441074,1.144409,1.181662,1.394749,2.011657,-0.381470,0.417233,2.467632,0.096858,-37.854164,6.908178,33.710896,30.994415,196.695328,-7.152557,-23.841858,224.113464,25.331974,-4.768372,200.271606,33.341347,171.661377,275.671478,-225.305557,-16.689301,250.339508,17.583370,-484.436737,723.600403,-556.409363
119,0,907.735779,492.028381,72.942261,885.796143,27.819395,77.512856,-168.357697,-191.356186,10.419172,-601.718567,86.404205,79.060120,-568.591370,401.649933,74.088356,-44.844398,241.905075,119.710602,1.370907,1.484156,-0.245869,0.739098,1.396611,0.263751,0.435114,2.068281,1.324154,2.193451,3.255904,-1.475215,0.309944,3.582239,0.171363,-40.801613,10.117888,30.350685,28.610229,195.503235,-5.662441,-19.073486,226.050613,23.543835,-1.192093,184.774399,28.498470,159.740448,248.849396,-218.749054,-21.457672,222.921371,14.901161,-589.489929,641.942017,-672.042358
120,0,907.742920,492.040588,72.940933,885.799194,27.831896,77.514778,-168.355469,-191.341721,10.426378,-601.703857,86.425835,79.047630,-568.590393,401.672577,74.089546,-45.065914,241.969650,119.843117,1.430511,2.437830,-0.265241,0.607967,2.500042,0.384450,0.447035,2.893806,1.441128,2.932549,4.325807,-2.498925,0.190735,4.529953,0.238419,-44.302643,12.913346,26.503204,11.920929,190.734863,-3.874302,-26.226044,220.686203,24.139881,2.384186,165.104858,23.394823,147.819519,213.980682,-204.741959,-23.841858,189.542770,13.411045,-700.205566,559.091553,-769.495972
121,0,907.750183,492.057281,72.939545,885.801636,27.849585,77.517281,-168.353088,-191.323792,10.434038,-601.685974,86.451790,79.030495,-568.590088,401.698975,74.091011,-45.307705,242.046066,119.954460,1.454353,3.343821,-0.277162,0.488758,3.537908,0.500679,0.473857,3.585219,1.532026,3.576279,5.191565,-3.427267,0.059605,5.280972,0.292063,-48.357994,15.285611,22.268295,4.768372,181.198120,-2.384186,-23.841858,207.573181,23.245811,5.364418,138.282776,18.179417,128.746033,173.151489,-185.668472,-26.226044,150.203705,10.728836,-811.070190,474.452972,-846.981995
122,0,907.757141,492.078094,72.938148,885.803406,27.871929,77.520340,-168.350525,-191.303116,10.442004,-601.665527,86.480995,79.009354,-568.590515,401.728027,74.092667,-45.572472,242.132324,120.043175,1.394749,4.160404,-0.278652,0.357628,4.468858,0.612438,0.515580,4.133582,1.593307,4.088879,5.841255,-4.227459,-0.083447,5.811453,0.330806,-52.953510,17.249584,17.742813,-11.920929,163.316727,-0.298023,-26.226044,186.190002,22.351742,8.344650,109.672546,12.256205,102.519989,129.938126,-160.038467,-28.610229,106.096268,7.748604,-919.103638,392.794617,-905.096558
123,0,907.763794,492.102325,72.936768,885.804504,27.898207,77.523949,-168.347733,-191.280548,10.450109,-601.643066,86.512306,78.984947,-568.591736,401.758728,74.094444,-45.862686,242.226410,120.108330,1.323223,4.845858,-0.277162,0.226498,5.255640,0.721216,0.557303,4.515052,1.621060,4.494190,6.261468,-4.881620,-0.238419,6.139278,0.356138,-58.043003,18.817186,13.031065,-14.305115,137.090683,0.298023,-26.226044,157.356262,21.755695,8.344650,76.293945,5.550683,81.062317,84.042549,-130.832199,-30.994415,65.565109,5.066395,-1017.898315,313.520447,-942.349426
124,0,907.769653,492.129242,72.935425,885.805115,27.927525,77.528053,-168.344757,-191.256851,10.458162,-601.619446,86.544586,78.958031,-568.593567,401.789917,74.096291,-46.180500,242.326431,120.149460,1.180172,5.382299,-0.268221,0.119209,5.863607,0.821054,0.596046,4.738569,1.610443,4.732609,6.456673,-5.383790,-0.369549,6.234646,0.369549,-63.563137,20.006298,8.226931,-28.610229,107.288361,1.788139,-21.457672,121.593475,19.967556,7.748604,44.703484,-2.123415,47.683716,39.041042,-100.433823,-26.226044,19.073486,2.682209,-1104.026978,237.822540,-960.826904
125,0,907.774719,492.158020,72.934158,885.805054,27.958841,77.532608,-168.341675,-191.232834,10.465947,-601.595215,86.576782,78.929443,-568.596130,401.820557,74.098129,-46.527626,242.430710,120.166634,1.013279,5.757809,-0.253320,-0.011921,6.263330,0.910461,0.613928,4.804134,1.556985,4.839897,6.438792,-5.716085,-0.512600,6.133318,0.368059,-69.425255,20.855665,3.434718,-33.378601,75.101852,2.980232,-26.226044,79.944733,17.881393,3.576279,13.113022,-10.691584,21.457672,-3.576279,-66.459183,-28.610229,-20.265579,-0.298023,-1172.423340,169.873230,-958.442688
126,0,907.778809,492.187653,72.932991,885.804443,27.991013,77.537560,-168.338623,-191.209274,10.473237,-601.571228,86.607895,78.900032,-568.599243,401.849762,74.099892,-46.905235,242.537720,120.160393,0.810623,5.924702,-0.233948,-0.131130,6.433949,0.990927,0.610948,4.711747,1.458079,4.804134,6.222725,-5.882978,-0.619888,5.841255,0.351667,-75.521317,21.401047,-1.248717,-40.531158,33.378601,3.874302,-23.841858,34.123657,16.093254,-0.596046,-18.477440,-19.781292,-7.152557,-43.213367,-33.378601,-21.457672,-58.412552,-3.278255,-1219.213013,109.076500,-936.687012
127,0,907.781738,492.217133,72.931915,885.803223,28.022831,77.542809,-168.335815,-191.186874,10.479800,-601.548157,86.637054,78.870613,-568.602905,401.876709,74.101494,-47.313858,242.646118,120.131699,0.584126,5.894899,-0.214577,-0.238419,6.363914,1.050532,0.563264,4.479289,1.312606,4.613400,5.832314,-5.884469,-0.739098,5.388260,0.320375,-81.724670,21.678209,-5.738437,-45.299530,-5.960464,3.874302,-21.457672,-14.007092,11.920929,-9.536743,-46.491623,-29.094517,-38.146973,-78.082085,-0.298023,-23.841858,-90.599060,-6.258488,-1240.670654,55.432320,-897.943970
128,0,907.783508,492.245361,72.930969,885.801453,28.053085,77.548271,-168.333389,-191.166275,10.485409,-601.526550,86.663521,78.841980,-568.607117,401.900726,74.102844,-47.753357,242.754837,120.082024,0.357628,5.650520,-0.189245,-0.357628,6.050989,1.092255,0.482798,4.118681,1.121685,4.315376,5.292892,-5.726516,-0.834465,4.804134,0.269711,-87.899712,21.743774,-9.936094,-45.299530,-48.875809,5.066395,-23.841858,-62.584877,8.344650,-16.093254,-72.121620,-38.184227,-59.604645,-107.884407,31.590462,-19.073486,-116.825104,-10.132790,-1235.008301,13.113022,-839.531433
129,0,907.784058,492.271393,72.930168,885.799072,28.080618,77.553833,-168.331619,-191.148026,10.489860,-601.507324,86.686668,78.814903,-568.611572,401.921234,74.103859,-48.222855,242.863052,120.013184,0.107288,5.203485,-0.160933,-0.476837,5.506351,1.111627,0.354648,3.650784,0.890158,3.850460,4.629791,-5.415082,-0.894070,4.100800,0.204146,-93.899666,21.645428,-13.767183,-50.067902,-89.406967,5.662441,-23.841858,-108.927490,3.874302,-25.629997,-93.579292,-46.305359,-92.983246,-132.620331,62.286854,-11.920929,-140.666962,-13.113022,-1199.990479,-19.669533,-766.217712
130,0,907.783386,492.294250,72.929497,885.796143,28.104364,77.559326,-168.330734,-191.132568,10.492981,-601.490723,86.706024,78.790085,-568.616089,401.937805,74.104477,-48.720734,242.970306,119.927391,-0.131130,4.571676,-0.134110,-0.584126,4.749372,1.099706,0.178814,3.090501,0.624359,3.314018,3.871322,-4.963577,-0.905991,3.314018,0.123680,-99.575516,21.448730,-17.158688,-47.683716,-126.361847,5.364418,-21.457672,-151.395798,-2.384186,-35.166740,-112.056732,-53.159893,-107.288361,-151.693817,90.301041,-2.384186,-157.356262,-16.093254,-1135.170410,-39.339066,-678.300842
131,0,907.781555,492.313019,72.928955,885.792603,28.123419,77.564636,-168.330887,-191.120285,10.494656,-601.477417,86.721230,78.768158,-568.620667,401.950195,74.104607,-49.244637,243.076309,119.827202,-0.369549,3.755093,-0.107288,-0.703335,3.810972,1.060963,-0.032783,2.458692,0.334904,2.658367,3.039837,-4.385412,-0.917912,2.479553,0.025332,-104.780495,21.201372,-20.037592,-47.683716,-163.316727,5.364418,-23.841858,-187.680130,-7.748604,-42.319298,-126.361847,-57.891010,-131.130219,-166.296967,115.633011,-2.384186,-166.893005,-19.669533,-1040.995117,-49.471855,-575.780884
132,0,907.778625,492.327148,72.928581,885.788635,28.137068,77.569565,-168.332260,-191.111374,10.494823,-601.467773,86.732033,78.749710,-568.625122,401.958221,74.104195,-49.791485,243.181107,119.715462,-0.584126,2.825260,-0.075996,-0.798702,2.729520,0.986457,-0.274181,1.782179,0.033341,1.931190,2.160668,-3.689528,-0.882149,1.603365,-0.081956,-109.370056,20.959972,-22.348763,-42.915344,-185.966492,6.258488,-19.073486,-216.290359,-14.901161,-48.279762,-135.302551,-60.312450,-145.435333,-175.833710,139.176849,7.152557,-175.237656,-21.457672,-917.911499,-48.279762,-462.234009
133,0,907.774658,492.336060,72.928329,885.784180,28.144808,77.573982,-168.334961,-191.105988,10.493499,-601.462158,86.738297,78.735229,-568.629211,401.961823,74.103195,-50.357552,243.285080,119.595284,-0.786781,1.782179,-0.049174,-0.882149,1.548231,0.883639,-0.539422,1.075864,-0.264682,1.120567,1.253188,-2.895296,-0.822544,0.721216,-0.201166,-113.213058,20.793079,-24.035572,-40.531158,-208.616257,5.364418,-16.689301,-236.257904,-20.563602,-53.048134,-141.263000,-59.604645,-162.124634,-181.496140,158.846375,11.920929,-176.429749,-23.841858,-768.601868,-33.378601,-337.362305
134,0,907.769836,492.339447,72.928238,885.779358,28.146393,77.577751,-168.338974,-191.104233,10.490781,-601.460693,86.739983,78.725136,-568.632812,401.961029,74.101578,-50.938503,243.388824,119.469986,-0.965595,0.679493,-0.019372,-0.965595,0.317022,0.752509,-0.801682,0.351667,-0.543706,0.298023,0.336766,-2.019107,-0.727177,-0.160933,-0.323355,-116.190315,20.751358,-25.059282,-35.762787,-220.537186,5.960464,-16.689301,-246.241684,-26.226044,-52.452087,-144.839294,-55.804848,-164.508820,-183.284286,175.237656,19.073486,-176.429749,-24.437904,-595.450378,-8.344650,-204.741959
135,0,907.764282,492.337311,72.928268,885.774292,28.141821,77.580727,-168.344254,-191.106018,10.486848,-601.463623,86.737122,78.719757,-568.635925,401.955902,74.099350,-51.529495,243.493286,119.343056,-1.120567,-0.429153,0.005960,-1.013279,-0.914559,0.596046,-1.057982,-0.357628,-0.786595,-0.584126,-0.572205,-1.075864,-0.619888,-1.025200,-0.445545,-118.198990,20.891428,-25.385618,-30.994415,-221.729279,5.066395,-9.536743,-246.316193,-31.292439,-51.259995,-141.859055,-48.577785,-176.429749,-181.794159,188.648697,21.457672,-172.853470,-24.437904,-401.735291,28.014183,-65.267090
136,0,907.758057,492.329712,72.928421,885.769043,28.131329,77.582840,-168.350677,-191.111282,10.481970,-601.470703,86.729828,78.719299,-568.638428,401.946625,74.096535,-52.125286,243.599609,119.218071,-1.239777,-1.519918,0.031292,-1.049042,-2.098456,0.421703,-1.284480,-1.052022,-0.975654,-1.418591,-1.458824,-0.092387,-0.500679,-1.853704,-0.561774,-119.157883,21.263958,-24.996698,-23.841858,-218.153000,5.066395,-7.152557,-236.779449,-34.868717,-45.299530,-138.878815,-37.811695,-166.893005,-177.323822,196.695328,23.841858,-165.700912,-23.245811,-191.777939,74.505806,77.784058
137,0,907.751221,492.317047,72.928703,885.763794,28.115391,77.584015,-168.358063,-191.119797,10.476495,-601.482178,86.718277,78.723862,-568.640381,401.933472,74.093178,-52.720306,243.709183,119.098709,-1.370907,-2.533197,0.056624,-1.049042,-3.187731,0.235438,-1.475215,-1.701713,-1.094863,-2.288818,-2.309680,0.913441,-0.381470,-2.634525,-0.672042,-119.003654,21.913647,-23.873150,-26.226044,-202.655792,5.066395,0.000000,-217.854980,-37.252903,-38.146973,-129.938126,-23.841858,-174.045563,-170.171265,201.165680,23.841858,-156.164169,-22.053719,30.845404,129.938126,224.709503
138,0,907.744080,492.299866,72.929100,885.758667,28.094683,77.584229,-168.366058,-191.131302,10.470847,-601.497620,86.702736,78.733452,-568.641479,401.916687,74.089355,-53.308826,243.823624,118.988564,-1.430511,-3.439188,0.078976,-1.037121,-4.141405,0.043213,-1.600385,-2.303720,-1.129508,-3.087521,-3.108382,1.917779,-0.226498,-3.355742,-0.764430,-117.704269,22.888184,-22.028387,-11.920929,-181.198120,4.470348,2.384186,-190.734863,-38.444996,-25.033951,-120.401382,-6.929040,-159.740448,-159.740448,200.867645,30.994415,-144.243240,-18.477440,259.876251,194.907196,368.952759
139,0,907.736572,492.278870,72.929581,885.753723,28.070045,77.583504,-168.374390,-191.145538,10.465503,-601.516724,86.683502,78.747910,-568.642090,401.896637,74.085129,-53.885048,243.944656,118.891220,-1.490116,-4.196167,0.096858,-0.977516,-4.927442,-0.144541,-1.665950,-2.846122,-1.068972,-3.826618,-3.845990,2.890825,-0.119209,-4.011393,-0.844896,-115.244087,24.208427,-19.469856,-11.920929,-151.395798,3.576279,11.920929,-157.207245,-37.550926,-13.113022,-108.480453,12.107193,-147.819519,-147.521500,194.609161,21.457672,-131.130219,-16.093254,492.036346,264.048584,511.705872
140,0,907.728943,492.254883,72.930176,885.749207,28.042450,77.581886,-168.382675,-191.162094,10.460970,-601.539246,86.660995,78.766968,-568.642029,401.873718,74.080612,-54.443268,244.074188,118.810097,-1.525879,-4.798174,0.117719,-0.905991,-5.519018,-0.323355,-1.657009,-3.311038,-0.906549,-4.506111,-4.501641,3.811717,0.011921,-4.583597,-0.904500,-111.643967,25.904179,-16.224384,-7.152557,-120.401382,4.172325,14.305115,-118.315216,-35.762787,1.788139,-92.983246,32.484531,-135.898590,-131.130219,184.178345,26.226044,-114.440918,-11.920929,720.024109,339.150421,649.094604
141,0,907.721313,492.228851,72.930832,885.745361,28.012945,77.579460,-168.390533,-191.180557,10.457771,-601.564575,86.635674,78.790192,-568.641357,401.848358,74.075859,-54.977978,244.214142,118.748428,-1.525879,-5.203485,0.132620,-0.774860,-5.901232,-0.485778,-1.570582,-3.692508,-0.639819,-5.066395,-5.064905,4.646182,0.131130,-5.072355,-0.949204,-106.942657,27.993320,-12.333691,0.000000,-81.062317,2.980232,26.226044,-76.442955,-32.484531,17.285347,-76.293945,53.346157,-112.056732,-112.652779,166.893005,23.841858,-97.751617,-8.940697,940.263245,417.828552,778.138611
142,0,907.713806,492.201752,72.931572,885.742004,27.982599,77.576317,-168.397583,-191.200470,10.456401,-601.592102,86.608063,78.817062,-568.640259,401.821167,74.070992,-55.484047,244.366501,118.709221,-1.502037,-5.424023,0.147521,-0.667572,-6.068871,-0.628829,-1.412630,-3.981590,-0.273995,-5.507469,-5.522370,5.373359,0.226498,-5.435944,-0.974536,-101.213158,30.469894,-7.840991,4.768372,-44.107437,2.980232,21.457672,-33.527611,-28.610229,31.590462,-57.816505,73.164703,-88.214874,-91.493134,145.435333,19.073486,-72.717667,-5.066395,1145.899292,495.314606,898.540039
143,0,907.706482,492.174469,72.932381,885.739380,27.952471,77.572609,-168.403534,-191.221344,10.457305,-601.621277,86.578796,78.846870,-568.638672,401.792603,74.066078,-55.956791,244.533157,118.695198,-1.466274,-5.453825,0.160933,-0.524521,-6.026030,-0.742078,-1.189113,-4.175305,0.180863,-5.829334,-5.853176,5.961955,0.309944,-5.710125,-0.981987,-94.549355,33.330917,-2.804399,7.152557,-5.960464,2.682209,28.610229,8.568168,-22.649765,44.703484,-38.743019,90.971588,-64.373016,-66.161156,117.719177,16.689301,-54.836273,-1.490116,1332.759888,572.204590,1007.318481
144,0,907.699524,492.147919,72.933228,885.737549,27.923542,77.568459,-168.408112,-191.242630,10.460844,-601.651184,86.548546,78.878838,-568.636841,401.763458,74.061226,-56.392147,244.715942,118.708755,-1.394749,-5.310774,0.169873,-0.369549,-5.785748,-0.829995,-0.914931,-4.258752,0.707805,-5.984306,-6.049871,6.392598,0.369549,-5.829334,-0.971556,-87.071213,36.558510,2.710521,14.305115,28.610229,1.788139,30.994415,48.056244,-17.583370,54.836273,-16.689301,105.388466,-30.994415,-39.339066,86.128708,11.920929,-23.841858,2.086163,1495.629517,645.518311,1102.984009
145,0,907.692932,492.122894,72.934105,885.736389,27.896692,77.564034,-168.411072,-191.263840,10.467274,-601.681213,86.518051,78.912056,-568.634705,401.734314,74.056473,-56.786728,244.916504,118.751907,-1.323223,-5.006790,0.175834,-0.226498,-5.369634,-0.885129,-0.593066,-4.240870,1.285970,-6.008148,-6.099045,6.644428,0.429153,-5.829334,-0.949204,-78.915802,40.110947,8.630753,14.305115,60.796738,1.192093,28.610229,83.222984,-11.026859,64.373016,3.576279,115.633011,-4.768372,-9.834766,50.365925,11.920929,0.000000,4.470348,1631.081055,710.487366,1184.046265
146,0,907.686890,492.100128,72.934998,885.736023,27.872673,77.559494,-168.412338,-191.284378,10.476728,-601.710693,86.488068,78.945587,-568.632446,401.705933,74.051941,-57.137928,245.136276,118.826317,-1.204014,-4.553795,0.178814,-0.071526,-4.804134,-0.907481,-0.253320,-4.106760,1.890957,-5.888939,-5.996227,6.705523,0.452995,-5.680323,-0.907481,-70.240349,43.955444,14.881790,23.841858,90.599060,0.596046,30.994415,113.099815,-4.470348,67.949295,26.822090,120.997429,23.841858,20.563602,12.218952,4.768372,29.802322,8.344650,1735.091187,768.899902,1250.207397
147,0,907.681396,492.080109,72.935898,885.736328,27.852058,77.554993,-168.411896,-191.303696,10.489208,-601.738647,86.459412,78.978416,-568.630127,401.678955,74.047661,-57.444004,245.376450,118.933212,-1.096725,-3.999472,0.178814,0.059605,-4.122779,-0.900030,0.089407,-3.865361,2.495944,-5.590916,-5.730987,6.566942,0.464916,-5.394220,-0.855327,-61.214714,48.035385,21.380186,21.457672,110.864639,0.000000,26.226044,136.271118,1.490116,68.545341,48.279762,120.997429,59.604645,53.048134,-27.716160,2.384186,57.220459,10.430813,1805.126709,815.987610,1299.679321
148,0,907.676636,492.063354,72.936768,885.737305,27.835262,77.550690,-168.409760,-191.321335,10.504586,-601.764465,86.432838,79.009583,-568.627747,401.654144,74.043724,-57.704082,245.637924,119.073425,-0.953674,-3.355742,0.174344,0.190735,-3.359094,-0.861287,0.426173,-3.525615,3.075600,-5.161762,-5.315244,6.233156,0.464916,-4.959106,-0.788271,-52.016228,52.294136,28.042496,28.610229,128.746033,-0.894070,26.226044,152.736908,7.748604,67.353249,67.949295,115.931030,85.830688,83.148483,-66.757202,0.000000,87.022781,13.411045,1839.697388,851.750366,1332.461792
149,0,907.672607,492.050018,72.937592,885.738586,27.822521,77.546692,-168.406128,-191.336746,10.522616,-601.787537,86.409081,79.038155,-568.625549,401.632233,74.040161,-57.918205,245.921295,119.247337,-0.810623,-2.664328,0.165403,0.262260,-2.548471,-0.798702,0.727177,-3.084540,3.605895,-4.613400,-4.751980,5.714595,0.441074,-4.386902,-0.712276,-42.824448,56.675076,34.782291,28.610229,138.282776,-1.788139,14.305115,162.124634,12.516975,60.200691,88.214874,106.059013,109.672546,112.652779,-103.712082,-4.768372,114.440918,15.199184,1838.356201,876.188293,1347.958984
150,0,907.669373,492.040222,72.938370,885.740234,27.813894,77.543129,-168.401230,-191.349594,10.542953,-601.807251,86.388779,79.063309,-568.623596,401.613647,74.037025,-58.087296,246.226791,119.454964,-0.643730,-1.960993,0.154972,0.321865,-1.725182,-0.712276,0.980496,-2.568960,4.067458,-3.945827,-4.059076,5.030632,0.393391,-3.713369,-0.627339,-33.818184,61.097740,41.525066,33.378601,140.666962,-2.086163,11.920929,164.657837,17.285347,50.663948,103.116035,92.312691,133.514404,138.580795,-136.792664,-9.536743,134.706497,16.987324,1801.252319,884.532959,1348.555054
