Trajectories
200
,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z''
130,0,907.347168,491.906982,72.722954,885.697815,27.908415,77.558632,-166.744583,-189.285919,13.979646,-588.453247,91.988617,78.421051,-569.709106,402.507996,73.952782,108.824593,320.299225,56.375893,0.154972,-0.047684,0.376999,0.059605,0.121072,0.005960,-0.002980,0.193715,0.016205,-0.250340,0.618398,-0.493228,-0.023842,0.143051,0.035763,8.445978,-0.226498,-26.747585,7.152557,2.384186,2.086163,2.384186,-2.980232,5.960464,0.000000,-0.596046,3.725290,9.536743,-7.152557,1.490116,4.768372,3.576279,0.894070,-2.682209,-138.282776,-260.919342
131,0,907.347900,491.906738,72.724831,885.698303,27.908913,77.558792,-166.744614,-189.284958,13.979813,-588.454163,91.991386,78.418808,-569.709167,402.508759,73.952965,108.866539,320.294678,56.236385,0.154972,-0.047684,0.375509,0.095367,0.099465,0.032783,-0.005960,0.190735,0.033341,-0.190735,0.554323,-0.448525,-0.011921,0.154972,0.037253,8.389354,-0.911951,-27.900934,0.000000,0.000000,-0.298023,7.152557,-4.321337,5.364418,-0.596046,-0.596046,3.427267,11.920929,-12.814999,8.940697,2.384186,2.384186,0.298023,-11.324883,-137.090683,-230.669983
132,0,907.348816,491.906525,72.726639,885.698975,27.909279,77.559082,-166.744614,-189.284058,13.980058,-588.454773,91.993736,78.416946,-569.709106,402.509644,73.953186,108.908066,320.286865,56.092049,0.178814,-0.041723,0.360608,0.131130,0.073388,0.058115,0.000000,0.181794,0.049174,-0.119209,0.469387,-0.372529,0.011921,0.172853,0.044703,8.304417,-1.561642,-28.867275,4.768372,1.192093,-2.980232,7.152557,-5.215406,5.066395,1.192093,-1.788139,3.166497,14.305115,-16.987324,15.199184,4.768372,3.576279,1.490116,-16.987324,-129.938126,-193.268066
133,0,907.349731,491.906372,72.728294,885.699707,27.909500,77.559448,-166.744614,-189.283218,13.980373,-588.455078,91.995552,78.415565,-569.708923,402.510529,73.953461,108.949059,320.276123,55.944000,0.178814,-0.029802,0.330806,0.143051,0.044331,0.073016,0.000000,0.166893,0.063144,-0.059605,0.363588,-0.275671,0.035763,0.178814,0.053644,8.198619,-2.151728,-29.610098,0.000000,2.384186,-5.960464,2.384186,-5.811453,2.980232,0.000000,-2.980232,2.793968,11.920929,-21.159649,19.371510,4.768372,1.192093,1.788139,-21.159649,-118.017197,-148.564575
134,0,907.350464,491.906281,72.729721,885.700439,27.909576,77.559868,-166.744583,-189.282471,13.980749,-588.455017,91.996750,78.414734,-569.708679,402.511414,73.953773,108.989510,320.262756,55.793522,0.154972,-0.017881,0.286102,0.154972,0.015274,0.083447,0.005960,0.149012,0.075065,0.011921,0.239909,-0.166893,0.047684,0.178814,0.062585,8.089840,-2.670288,-30.095875,-4.768372,2.384186,-8.940697,2.384186,-5.811453,2.086163,1.192093,-3.576279,2.384186,14.305115,-24.735928,21.755695,2.384186,0.000000,1.788139,-21.755695,-103.712082,-97.155571
135,0,907.351318,491.906250,72.730858,885.701416,27.909517,77.560272,-166.744553,-189.281830,13.981170,-588.454651,91.997307,78.414474,-569.708374,402.512329,73.954140,109.029488,320.247375,55.642040,0.166893,-0.005960,0.227988,0.190735,-0.011921,0.081956,0.008941,0.128150,0.084192,0.071526,0.111759,-0.050664,0.071526,0.184774,0.074506,7.995963,-3.075600,-30.296295,2.384186,2.384186,-11.622906,7.152557,-5.438924,-0.298023,0.596046,-4.172325,1.825392,11.920929,-25.629997,23.245811,4.768372,1.192093,2.384186,-18.775463,-81.062317,-40.084122
136,0,907.351990,491.906311,72.731644,885.702393,27.909330,77.560638,-166.744476,-189.281326,13.981627,-588.453918,91.997177,78.414787,-569.707947,402.513245,73.954567,109.069092,320.230560,55.491062,0.131130,0.011921,0.156462,0.190735,-0.037253,0.073016,0.014901,0.101328,0.091456,0.154972,-0.026822,0.062585,0.083447,0.178814,0.084937,7.921457,-3.361702,-30.194967,-7.152557,3.576279,-14.305115,0.000000,-5.066395,-1.788139,1.192093,-5.364418,1.452863,16.689301,-27.716160,22.649765,2.384186,-1.192093,2.086163,-14.901161,-57.220459,20.265579
137,0,907.352539,491.906433,72.732056,885.703369,27.909042,77.560936,-166.744370,-189.280945,13.982104,-588.452698,91.996353,78.415634,-569.707336,402.514099,73.955063,109.108513,320.213013,55.342178,0.119209,0.023842,0.081956,0.202656,-0.057742,0.059605,0.020862,0.077486,0.095367,0.238419,-0.163913,0.168383,0.119209,0.172853,0.099838,7.884204,-3.510714,-29.776991,-2.384186,2.384186,-14.901161,2.384186,-4.097819,-2.682209,1.192093,-4.768372,0.782311,16.689301,-27.418137,21.159649,7.152557,-1.192093,2.980232,-7.450581,-29.802322,83.595512
138,0,907.352966,491.906647,72.732063,885.704468,27.908670,77.561127,-166.744247,-189.280685,13.982588,-588.451294,91.994881,78.416924,-569.706787,402.514862,73.955635,109.147972,320.195404,55.196945,0.083447,0.041723,0.001490,0.214577,-0.074506,0.037253,0.023842,0.050664,0.096671,0.286102,-0.295043,0.257790,0.107288,0.154972,0.113249,7.891655,-3.522635,-29.046833,-7.152557,3.576279,-16.093254,2.384186,-3.352761,-4.470348,0.596046,-5.364418,0.260770,9.536743,-26.226044,17.881393,-2.384186,-3.576279,2.682209,1.490116,-2.384186,146.031372
139,0,907.353271,491.906891,72.731697,885.705505,27.908237,77.561180,-166.744110,-189.280579,13.983063,-588.449402,91.992805,78.418571,-569.706238,402.515625,73.956268,109.187683,320.178497,55.056850,0.059605,0.047684,-0.073016,0.214577,-0.086427,0.010431,0.026822,0.020862,0.094995,0.369549,-0.415742,0.330806,0.107288,0.149012,0.126660,7.942319,-3.379583,-28.018654,-4.768372,1.192093,-14.901161,0.000000,-2.384186,-5.364418,0.596046,-5.960464,-0.335276,16.689301,-24.139881,14.603138,0.000000,-1.192093,2.682209,10.132790,28.610229,205.636017
140,0,907.353394,491.907135,72.731003,885.706604,27.907768,77.561089,-166.743973,-189.280594,13.983513,-588.447327,91.990181,78.420494,-569.705688,402.516235,73.956970,109.227936,320.162964,54.923275,0.023842,0.053644,-0.138581,0.214577,-0.093877,-0.017881,0.026822,-0.002980,0.090152,0.417233,-0.524521,0.384450,0.119209,0.125170,0.141561,8.049607,-3.111362,-26.715548,-7.152557,1.192093,-13.113022,0.000000,-1.490116,-5.662441,0.000000,-4.768372,-0.968575,9.536743,-21.755695,10.728836,2.384186,-4.768372,2.980232,21.457672,53.644180,260.621307
141,0,907.353455,491.907440,72.730064,885.707581,27.907274,77.560860,-166.743866,-189.280716,13.983928,-588.444946,91.987099,78.422592,-569.705139,402.516846,73.957748,109.268951,320.149231,54.797371,0.011921,0.059605,-0.187755,0.190735,-0.098720,-0.046194,0.023842,-0.023842,0.082888,0.476837,-0.616908,0.418723,0.107288,0.119209,0.154972,8.203089,-2.741814,-25.180727,-2.384186,1.192093,-9.834766,-4.768372,-0.968575,-5.662441,-0.596046,-4.172325,-1.452863,11.920929,-18.477440,6.854534,-2.384186,-1.192093,2.682209,30.696392,73.909760,306.963928
142,0,907.353333,491.907654,72.728966,885.708496,27.906778,77.560493,-166.743744,-189.280975,13.984291,-588.442444,91.983643,78.424751,-569.704529,402.517334,73.958595,109.310944,320.137909,54.680058,-0.023842,0.041723,-0.219047,0.190735,-0.099093,-0.073016,0.023842,-0.050664,0.072643,0.500679,-0.689924,0.432134,0.119209,0.095367,0.169873,8.399784,-2.264977,-23.462624,-7.152557,-3.576279,-6.258488,0.000000,-0.074506,-5.364418,0.000000,-5.364418,-2.048910,4.768372,-14.603138,2.682209,2.384186,-4.768372,2.980232,39.339066,95.367432,343.620789
143,0,907.353088,491.907806,72.727806,885.709473,27.906290,77.560013,-166.743652,-189.281311,13.984597,-588.439697,91.979919,78.426910,-569.704041,402.517731,73.959511,109.354103,320.129211,54.571953,-0.047684,0.029802,-0.232458,0.190735,-0.097975,-0.095367,0.017881,-0.068545,0.061281,0.548363,-0.745058,0.432134,0.095367,0.083447,0.183284,8.630753,-1.740456,-21.620840,-4.768372,-2.384186,-2.682209,0.000000,0.223517,-4.470348,-1.192093,-3.576279,-2.272427,9.536743,-11.026859,0.000000,-4.768372,-2.384186,2.682209,46.193600,104.904175,368.356689
144,0,907.352844,491.907806,72.726692,885.710266,27.905817,77.559464,-166.743576,-189.281738,13.984841,-588.436951,91.976021,78.428993,-569.703552,402.518066,73.960480,109.398544,320.123352,54.473362,-0.047684,0.000000,-0.223517,0.154972,-0.094622,-0.110269,0.014901,-0.083447,0.048801,0.548363,-0.779331,0.415742,0.095367,0.065565,0.193715,8.888542,-1.174212,-19.717962,0.000000,-5.960464,1.788139,-7.152557,0.670552,-2.980232,-0.596046,-2.980232,-2.495944,0.000000,-6.854534,-3.278255,0.000000,-3.576279,2.086163,51.558018,113.248825,380.575653
145,0,907.352600,491.907684,72.725677,885.710938,27.905365,77.558876,-166.743546,-189.282211,13.985023,-588.434143,91.972054,78.430931,-569.703308,402.518341,73.961502,109.444344,320.120178,54.384304,-0.047684,-0.023842,-0.202656,0.143051,-0.090152,-0.117719,0.005960,-0.095367,0.036508,0.560284,-0.794232,0.387430,0.059605,0.053644,0.204146,9.159744,-0.631809,-17.812103,0.000000,-4.768372,4.172325,-2.384186,0.894070,-1.490116,-1.788139,-2.384186,-2.458692,2.384186,-2.980232,-5.662441,-7.152557,-2.384186,2.086163,54.240227,108.480453,381.171692
146,0,907.352356,491.907379,72.724846,885.711670,27.904943,77.558281,-166.743561,-189.282715,13.985153,-588.431335,91.968079,78.432678,-569.703064,402.518524,73.962570,109.491508,320.119659,54.304466,-0.059605,-0.059605,-0.165403,0.143051,-0.084564,-0.119209,-0.002980,-0.101328,0.025891,0.560284,-0.794232,0.350177,0.047684,0.035763,0.213087,9.433926,-0.107288,-15.967340,-2.384186,-7.152557,7.450581,0.000000,1.117587,-0.298023,-1.788139,-1.192093,-2.123415,0.000000,0.000000,-7.450581,-2.384186,-3.576279,1.788139,54.836273,104.904175,368.952759
147,0,907.352112,491.906952,72.724251,885.712219,27.904551,77.557709,-166.743637,-189.283234,13.985237,-588.428650,91.964211,78.434235,-569.702942,402.518616,73.963654,109.540024,320.121338,54.233311,-0.047684,-0.089407,-0.119209,0.107288,-0.078231,-0.114739,-0.014901,-0.104308,0.016764,0.536442,-0.774860,0.311434,0.023842,0.023842,0.217557,9.702147,0.339746,-14.231354,2.384186,-5.960464,9.238720,-7.152557,1.266599,0.894070,-2.384186,-0.596046,-1.825392,-4.768372,3.874302,-7.748604,-4.768372,-2.384186,0.894070,53.644180,89.406967,347.197052
148,0,907.351868,491.906372,72.723907,885.712708,27.904198,77.557198,-166.743729,-189.283768,13.985291,-588.426025,91.960487,78.435577,-569.702942,402.518677,73.964745,109.589783,320.124908,54.170078,-0.047684,-0.113249,-0.068545,0.095367,-0.070781,-0.101328,-0.017881,-0.107288,0.010803,0.524521,-0.743568,0.268221,0.000000,0.011921,0.217557,9.952486,0.709295,-12.645870,0.000000,-4.768372,10.132790,-2.384186,1.490116,2.682209,-0.596046,-0.596046,-1.192093,-2.384186,6.258488,-8.642673,-4.768372,-2.384186,0.000000,50.067902,73.909760,317.096710
149,0,907.351685,491.905640,72.723839,885.713013,27.903885,77.556778,-166.743851,-189.284302,13.985332,-588.423645,91.957008,78.436722,-569.703064,402.518677,73.965836,109.640709,320.129761,54.113895,-0.035763,-0.149012,-0.014901,0.071526,-0.062585,-0.083447,-0.023842,-0.104308,0.008009,0.476837,-0.695884,0.229478,-0.023842,0.000000,0.217557,10.184944,0.971556,-11.236965,2.384186,-7.152557,10.728836,-4.768372,1.639128,3.576279,-1.192093,0.596046,-0.558794,-9.536743,9.536743,-7.748604,-4.768372,-2.384186,0.000000,46.491623,52.452087,281.780945
150,0,907.351501,491.904785,72.724007,885.713318,27.903616,77.556465,-166.744003,-189.284805,13.985373,-588.421448,91.953812,78.437683,-569.703247,402.518616,73.966881,109.692642,320.135345,54.063782,-0.035763,-0.166893,0.034273,0.059605,-0.053644,-0.062585,-0.032783,-0.101328,0.008382,0.441074,-0.639260,0.192225,-0.035763,-0.011921,0.210106,10.386109,1.120567,-10.022521,0.000000,-3.576279,9.834766,-2.384186,1.788139,4.172325,-1.788139,0.596046,0.074506,-7.152557,11.324883,-7.450581,-2.384186,-2.384186,-1.490116,40.233135,29.802322,242.888931
151,0,907.351379,491.903931,72.724419,885.713501,27.903404,77.556259,-166.744202,-189.285248,13.985435,-588.419556,91.950943,78.438499,-569.703552,402.518585,73.967880,109.745438,320.141113,54.018772,-0.023842,-0.172853,0.081956,0.035763,-0.042468,-0.041723,-0.038743,-0.089407,0.012480,0.381470,-0.573695,0.162423,-0.071526,-0.011921,0.199676,10.558963,1.150370,-9.001791,2.384186,-1.192093,9.536743,-4.768372,2.235174,4.172325,-1.192093,2.384186,0.819564,-11.920929,13.113022,-5.960464,-7.152557,0.000000,-2.086163,34.570694,5.960464,204.145905
152,0,907.351257,491.903015,72.725037,885.713623,27.903250,77.556152,-166.744415,-189.285629,13.985530,-588.417908,91.948448,78.439194,-569.703979,402.518463,73.968811,109.798958,320.146423,53.977951,-0.023842,-0.184774,0.123680,0.023842,-0.030920,-0.020862,-0.041723,-0.077486,0.018813,0.333786,-0.499189,0.138581,-0.083447,-0.023842,0.186265,10.704994,1.060963,-8.164347,0.000000,-2.384186,8.344650,-2.384186,2.309680,4.172325,-0.596046,2.384186,1.266599,-9.536743,14.901161,-4.768372,-2.384186,-2.384186,-2.682209,29.206276,-17.881393,167.489044
153,0,907.351135,491.902039,72.725822,885.713623,27.903162,77.556145,-166.744629,-189.285965,13.985670,-588.416504,91.946350,78.439796,-569.704529,402.518311,73.969650,109.853081,320.150757,53.940506,-0.023842,-0.190735,0.157952,0.000000,-0.017509,-0.001490,-0.044703,-0.065565,0.028126,0.274181,-0.420213,0.120699,-0.107288,-0.029802,0.166893,10.824203,0.870228,-7.489324,0.000000,-1.192093,6.854534,-4.768372,2.682209,3.874302,-0.596046,2.384186,1.862645,-11.920929,15.795231,-3.576279,-4.768372,-1.192093,-3.874302,23.841858,-38.146973,135.004517
154,0,907.351135,491.901184,72.726768,885.713501,27.903145,77.556221,-166.744843,-189.286224,13.985864,-588.415466,91.944664,78.440346,-569.705200,402.518158,73.970367,109.907646,320.153778,53.905788,0.000000,-0.172853,0.189245,-0.023842,-0.003353,0.014901,-0.041723,-0.050664,0.038743,0.214577,-0.336766,0.110269,-0.131130,-0.029802,0.144541,10.913610,0.602007,-6.943196,4.768372,3.576279,6.258488,-4.768372,2.831221,3.278255,0.596046,2.980232,2.123415,-11.920929,16.689301,-2.086163,-4.768372,0.000000,-4.470348,17.881393,-53.644180,109.225510
155,0,907.351074,491.900360,72.727829,885.713257,27.903198,77.556358,-166.745071,-189.286377,13.986118,-588.414734,91.943428,78.440880,-569.705811,402.518005,73.970955,109.962578,320.154999,53.873341,-0.011921,-0.166893,0.211596,-0.047684,0.010431,0.026822,-0.044703,-0.032783,0.050850,0.143051,-0.247359,0.107288,-0.119209,-0.029802,0.117719,10.985136,0.244379,-6.489456,-2.384186,1.192093,4.470348,-4.768372,2.756715,2.384186,-0.596046,3.576279,2.421439,-14.305115,17.881393,-0.596046,2.384186,0.000000,-5.364418,14.305115,-71.525574,90.748070
156,0,907.351074,491.899597,72.728973,885.712952,27.903324,77.556519,-166.745255,-189.286469,13.986433,-588.414246,91.942635,78.441399,-569.706421,402.517822,73.971390,110.017769,320.154205,53.842918,0.000000,-0.149012,0.229478,-0.059605,0.025332,0.032783,-0.038743,-0.017881,0.062957,0.095367,-0.157952,0.102818,-0.131130,-0.035763,0.086427,11.038780,-0.154972,-6.084889,2.384186,3.576279,3.576279,-2.384186,2.980232,1.192093,1.192093,2.980232,2.421439,-9.536743,17.881393,-0.894070,-2.384186,-1.192093,-6.258488,10.728836,-79.870224,80.913307
157,0,907.351135,491.899017,72.730186,885.712585,27.903515,77.556717,-166.745422,-189.286469,13.986804,-588.414124,91.942314,78.441902,-569.707092,402.517609,73.971672,110.073135,320.151337,53.814499,0.011921,-0.119209,0.241399,-0.083447,0.037998,0.038743,-0.032783,0.000000,0.074133,0.023842,-0.064075,0.101328,-0.131130,-0.041723,0.056624,11.073053,-0.578165,-5.683303,2.384186,5.960464,2.384186,-4.768372,2.533197,1.192093,1.192093,3.576279,2.235174,-14.305115,18.775463,-0.298023,0.000000,-1.192093,-5.960464,6.854534,-84.638596,80.317261
158,0,907.351135,491.898560,72.731407,885.712097,27.903765,77.556892,-166.745560,-189.286392,13.987225,-588.414307,91.942474,78.442406,-569.707764,402.517426,73.971802,110.128624,320.146301,53.788300,0.000000,-0.089407,0.244379,-0.095367,0.050291,0.035763,-0.026822,0.014901,0.084192,-0.035763,0.031292,0.099838,-0.131130,-0.035763,0.025332,11.098385,-1.007318,-5.239993,-2.384186,5.960464,0.596046,-2.384186,2.458692,-0.596046,1.192093,2.980232,2.011657,-11.920929,19.073486,-0.298023,0.000000,1.192093,-6.258488,5.066395,-85.830688,88.661911
159,0,907.351196,491.898224,72.732597,885.711548,27.904064,77.557076,-166.745636,-189.286224,13.987683,-588.414795,91.943100,78.442848,-569.708313,402.517242,73.971741,110.184196,320.139221,53.764732,0.011921,-0.071526,0.238419,-0.107288,0.059605,0.035763,-0.014901,0.032783,0.091828,-0.095367,0.125170,0.089407,-0.107288,-0.041723,-0.011921,11.114777,-1.412630,-4.713983,2.384186,3.576279,-1.192093,-2.384186,1.862645,0.000000,2.384186,3.576279,1.527369,-11.920929,18.775463,-2.086163,4.768372,-1.192093,-7.450581,3.278255,-81.062317,105.202194
160,0,907.351257,491.898071,72.733734,885.710876,27.904394,77.557220,-166.745667,-189.285980,13.988168,-588.415588,91.944214,78.443237,-569.708801,402.517059,73.971527,110.239799,320.130402,53.744396,0.011921,-0.029802,0.227988,-0.131130,0.066310,0.029802,-0.005960,0.050664,0.096858,-0.154972,0.222027,0.077486,-0.107288,-0.035763,-0.043213,11.119246,-1.764297,-4.066527,0.000000,8.344650,-2.086163,-4.768372,1.341105,-1.192093,1.788139,3.576279,1.005828,-11.920929,19.371510,-2.384186,0.000000,1.192093,-6.258488,0.894070,-70.333481,129.491089
161,0,907.351318,491.898071,72.734756,885.710266,27.904745,77.557350,-166.745651,-189.285645,13.988663,-588.416504,91.945793,78.443489,-569.709167,402.516846,73.971146,110.295364,320.120117,53.728054,0.011921,0.000000,0.204146,-0.131130,0.070035,0.025332,0.002980,0.065565,0.098906,-0.190735,0.315905,0.050664,-0.071526,-0.041723,-0.075996,11.113286,-2.056360,-3.268570,0.000000,5.960464,-4.768372,0.000000,0.745058,-0.894070,1.788139,2.980232,0.409782,-7.152557,18.775463,-5.364418,7.152557,-1.192093,-6.556511,-1.192093,-58.412552,159.591431
162,0,907.351379,491.898224,72.735626,885.709595,27.905092,77.557434,-166.745575,-189.285278,13.989148,-588.417847,91.947823,78.443588,-569.709534,402.516632,73.970612,110.350830,320.108826,53.716557,0.011921,0.035763,0.172853,-0.131130,0.069290,0.017881,0.014901,0.074506,0.097044,-0.262260,0.406802,0.019372,-0.071526,-0.041723,-0.107288,11.093914,-2.259016,-2.299994,0.000000,7.152557,-6.258488,0.000000,-0.149012,-1.490116,2.384186,1.788139,-0.372529,-14.305115,18.179417,-6.258488,0.000000,0.000000,-6.258488,-3.874302,-40.531158,193.715088
163,0,907.351379,491.898590,72.736282,885.708923,27.905418,77.557495,-166.745438,-189.284836,13.989610,-588.419250,91.950294,78.443436,-569.709717,402.516388,73.969948,110.406143,320.097015,53.710812,0.000000,0.071526,0.132620,-0.131130,0.065193,0.011921,0.026822,0.089407,0.092387,-0.286102,0.494719,-0.029802,-0.035763,-0.047684,-0.132620,11.062622,-2.360344,-1.148880,-2.384186,7.152557,-8.046627,0.000000,-0.819564,-1.192093,2.384186,2.980232,-0.931323,-4.768372,17.583370,-9.834766,7.152557,-1.192093,-5.066395,-6.258488,-20.265579,230.222946
164,0,907.351379,491.899109,72.736717,885.708191,27.905703,77.557526,-166.745255,-189.284332,13.990027,-588.420898,91.953178,78.443008,-569.709839,402.516144,73.969154,110.461212,320.085236,53.711720,0.000000,0.101328,0.086427,-0.143051,0.056997,0.005960,0.035763,0.098348,0.083633,-0.333786,0.576675,-0.086427,-0.023842,-0.047684,-0.157952,11.013449,-2.360344,0.181794,0.000000,5.960464,-9.238720,-2.384186,-1.639128,-1.192093,1.788139,1.788139,-1.750886,-9.536743,16.391277,-11.324883,2.384186,0.000000,-5.066395,-9.834766,0.000000,266.134735
165,0,907.351318,491.899750,72.736900,885.707581,27.905924,77.557541,-166.745041,-189.283829,13.990390,-588.422791,91.956429,78.442230,-569.709778,402.515930,73.968269,110.515892,320.074005,53.720135,-0.011921,0.131130,0.035763,-0.131130,0.044331,0.002980,0.044703,0.101328,0.072457,-0.369549,0.649691,-0.154972,0.011921,-0.047684,-0.177324,10.935963,-2.247095,1.683086,-2.384186,5.960464,-10.132790,2.384186,-2.533197,-0.596046,1.788139,0.596046,-2.235174,-7.152557,14.603138,-13.709068,7.152557,0.000000,-3.874302,-15.497208,22.649765,300.258392
166,0,907.351196,491.900574,72.736801,885.706970,27.906073,77.557533,-166.744781,-189.283340,13.990680,-588.424683,91.960007,78.441063,-569.709656,402.515656,73.967293,110.570061,320.063843,53.736794,-0.023842,0.160933,-0.019372,-0.119209,0.029802,-0.001490,0.050664,0.098348,0.057928,-0.381470,0.715256,-0.233948,0.023842,-0.053644,-0.195205,10.833144,-2.032518,3.331900,-2.384186,5.960464,-11.026859,2.384186,-2.905726,-0.894070,1.192093,-0.596046,-2.905726,-2.384186,13.113022,-15.795231,2.384186,-1.192093,-3.576279,-20.563602,42.915344,329.762695
167,0,907.351074,491.901459,72.736427,885.706360,27.906141,77.557510,-166.744507,-189.282852,13.990886,-588.426758,91.963837,78.439461,-569.709412,402.515350,73.966248,110.623535,320.055298,53.762295,-0.023842,0.178814,-0.074506,-0.119209,0.013784,-0.004470,0.056624,0.098348,0.041164,-0.417233,0.765920,-0.320375,0.047684,-0.059605,-0.208616,10.696054,-1.704693,5.099922,0.000000,3.576279,-11.026859,0.000000,-3.203750,-0.596046,1.192093,0.000000,-3.352761,-7.152557,10.132790,-17.285347,4.768372,-1.192093,-2.682209,-27.418137,65.565109,353.604553
168,0,907.350891,491.902405,72.735809,885.705688,27.906130,77.557465,-166.744202,-189.282394,13.990999,-588.428833,91.967834,78.437401,-569.709045,402.515015,73.965164,110.676147,320.048828,53.797031,-0.035763,0.190735,-0.123680,-0.131130,-0.002608,-0.008941,0.059605,0.092387,0.022724,-0.417233,0.800192,-0.411272,0.071526,-0.065565,-0.217557,10.521709,-1.293421,6.947666,-2.384186,2.384186,-9.834766,-2.384186,-3.278255,-0.894070,0.596046,-1.192093,-3.688037,0.000000,6.854534,-18.179417,4.768372,-1.192093,-1.788139,-34.868717,82.254410,369.548798
169,0,907.350586,491.903381,72.734940,885.705200,27.906042,77.557404,-166.743912,-189.281998,13.991014,-588.431030,91.971947,78.434898,-569.708557,402.514679,73.964035,110.727661,320.044830,53.841202,-0.059605,0.196695,-0.174344,-0.107288,-0.017509,-0.011921,0.059605,0.077486,0.002980,-0.429153,0.822544,-0.500679,0.095367,-0.071526,-0.225008,10.302663,-0.798702,8.834153,-4.768372,1.192093,-10.132790,4.768372,-2.980232,-0.596046,0.000000,-2.980232,-3.948808,-2.384186,4.470348,-17.881393,4.768372,-1.192093,-1.490116,-43.809414,98.943710,377.297394
170,0,907.350281,491.904388,72.733841,885.704590,27.905895,77.557320,-166.743607,-189.281693,13.990929,-588.433044,91.976067,78.431961,-569.708069,402.514313,73.962891,110.777863,320.043610,53.894775,-0.059605,0.196695,-0.219047,-0.119209,-0.029430,-0.017881,0.059605,0.062585,-0.017136,-0.405312,0.824034,-0.587106,0.107288,-0.071526,-0.229478,10.040402,-0.244379,10.714680,0.000000,0.000000,-8.940697,-2.384186,-2.384186,-1.192093,0.000000,-2.980232,-4.023314,4.768372,0.298023,-17.285347,2.384186,0.000000,-0.894070,-52.452087,110.864639,376.105316
171,0,907.349915,491.905365,72.732544,885.703979,27.905706,77.557190,-166.743286,-189.281479,13.990744,-588.435059,91.980095,78.428650,-569.707336,402.513885,73.961731,110.826508,320.045380,53.957512,-0.071526,0.196695,-0.259280,-0.119209,-0.037625,-0.025332,0.062585,0.041723,-0.036880,-0.405312,0.804663,-0.663102,0.143051,-0.083447,-0.230968,9.728968,0.351667,12.546778,-2.384186,0.000000,-8.046627,0.000000,-1.639128,-1.490116,0.596046,-4.172325,-3.948808,0.000000,-3.874302,-15.199184,7.152557,-2.384186,-0.298023,-62.286854,119.209290,366.419556
172,0,907.349609,491.906281,72.731087,885.703308,27.905495,77.557030,-166.743027,-189.281342,13.990465,-588.436829,91.983925,78.425026,-569.706604,402.513458,73.960579,110.873367,320.050262,54.028942,-0.071526,0.184774,-0.292063,-0.131130,-0.042468,-0.032783,0.053644,0.026822,-0.055693,-0.357628,0.765920,-0.724196,0.143051,-0.089407,-0.230968,9.371340,0.977516,14.286489,0.000000,-2.384186,-6.556511,-2.384186,-0.968575,-1.490116,-1.788139,-2.980232,-3.762543,9.536743,-7.748604,-12.218952,0.000000,-1.192093,0.000000,-71.525574,125.169754,347.942108
173,0,907.349121,491.907104,72.729462,885.702698,27.905279,77.556816,-166.742752,-189.281342,13.990099,-588.438599,91.987434,78.421211,-569.705933,402.512970,73.959450,110.918205,320.058380,54.108440,-0.095367,0.166893,-0.324845,-0.131130,-0.042841,-0.041723,0.053644,0.000000,-0.073388,-0.345707,0.701845,-0.762939,0.143051,-0.095367,-0.226498,8.967519,1.621246,15.899539,-4.768372,-3.576279,-6.556511,0.000000,-0.074506,-1.788139,0.000000,-5.364418,-3.539026,2.384186,-12.814999,-7.748604,0.000000,-1.192093,0.894070,-80.764297,128.746033,322.610138
174,0,907.348633,491.907867,72.727684,885.702026,27.905081,77.556564,-166.742523,-189.281494,13.989654,-588.440125,91.990524,78.417336,-569.705200,402.512390,73.958344,110.960808,320.069580,54.195179,-0.095367,0.149012,-0.354648,-0.131130,-0.039861,-0.050664,0.047684,-0.029802,-0.089034,-0.309944,0.618398,-0.774860,0.143051,-0.113249,-0.220537,8.521975,2.241135,17.347931,0.000000,-3.576279,-5.960464,0.000000,0.596046,-1.788139,-1.192093,-5.960464,-3.129244,7.152557,-16.689301,-2.384186,0.000000,-3.576279,1.192093,-89.108948,123.977661,289.678589
175,0,907.348022,491.908478,72.725784,885.701355,27.904898,77.556282,-166.742279,-189.281769,13.989140,-588.441345,91.993103,78.413544,-569.704346,402.511841,73.957291,111.000999,320.083893,54.288235,-0.119209,0.125170,-0.379980,-0.131130,-0.036508,-0.056624,0.047684,-0.053644,-0.102818,-0.250340,0.515580,-0.758469,0.166893,-0.113249,-0.210106,8.037686,2.861023,18.610806,-4.768372,-4.768372,-5.066395,0.000000,0.670552,-1.192093,0.000000,-4.768372,-2.756715,11.920929,-20.563602,3.278255,4.768372,0.000000,2.086163,-96.857544,123.977661,252.574677
