Trajectories
200
,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,Yash:Pullies1,,,Yash:Pullies2,,,Yash:Pullies3,,,Yash:Pullies4,,,Yash:Pullies5,,,Yash:Arm,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X',Y',Z',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z'',X'',Y'',Z''
142,0,907.466492,492.021973,72.811729,885.168152,27.856754,77.515388,-168.456146,-191.215042,11.396431,-601.946106,86.493111,78.977654,-568.683594,402.144745,74.003464,-46.425797,285.503021,117.280052,-5.614758,2.002716,0.119209,-5.376339,3.943220,-0.654161,-5.942583,1.427531,0.195578,-5.817413,1.472235,0.572205,-5.197525,0.184774,-0.187755,-2.785027,12.999773,0.987947,240.802765,97.751617,49.173832,185.966492,113.397835,2.682209,234.842300,94.175339,22.463501,367.164612,123.977661,-192.523010,221.729279,73.909760,-31.590462,406.205658,431.537628,24.735928
143,0,907.445251,492.034058,72.813507,885.147034,27.878820,77.512138,-168.479218,-191.205780,11.397919,-601.965454,86.503250,78.975769,-568.703613,402.147217,74.001907,-46.428497,285.577332,117.286247,-4.243851,2.413988,0.356138,-4.220009,4.413352,-0.649691,-4.613400,1.850724,0.297464,-3.862381,2.028048,-0.376999,-4.005432,0.488758,-0.311434,-0.540167,14.859438,1.239777,274.181366,82.254410,47.385693,231.266022,94.026329,0.894070,265.836731,84.638596,20.377338,391.006470,111.162659,-189.840790,238.418579,60.796738,-24.735928,448.971985,371.932983,50.365925
144,0,907.431274,492.047791,72.816383,885.132629,27.902657,77.508865,-168.495056,-191.194794,11.399845,-601.974426,86.515785,78.969368,-568.717224,402.150818,73.999924,-46.418724,285.659210,117.294365,-2.789497,2.747774,0.575185,-2.884865,4.767254,-0.654161,-3.167987,2.199411,0.385381,-1.800060,2.506375,-1.280010,-2.729893,0.721216,-0.396371,1.955032,16.379356,1.622736,290.870667,66.757202,43.809414,267.028809,70.780518,-0.894070,289.082520,69.737434,17.583370,412.464142,95.665451,-180.602081,255.107880,46.491623,-16.987324,499.039886,303.983704,76.591965
145,0,907.425110,492.062683,72.820206,885.125488,27.927610,77.505539,-168.503296,-191.182419,11.402137,-601.973206,86.530220,78.958847,-568.724487,402.155151,73.997719,-46.395077,285.747131,117.305000,-1.239777,2.980232,0.764430,-1.418591,4.990771,-0.666082,-1.648068,2.473593,0.458211,0.238419,2.887845,-2.104044,-1.454353,0.870228,-0.441074,4.728884,17.583370,2.127886,309.944153,46.491623,37.848949,293.254852,44.703484,-2.384186,303.983704,54.836273,14.565886,407.695770,76.293945,-164.806839,255.107880,29.802322,-8.940697,554.770203,240.802765,101.029877
146,0,907.426636,492.078094,72.824844,885.126526,27.952984,77.502075,-168.503784,-191.169159,11.404708,-601.961975,86.546066,78.944717,-568.725342,402.159821,73.995514,-46.356117,285.839386,117.318794,0.309944,3.081560,0.926852,0.202656,5.074591,-0.692904,-0.098348,2.652407,0.514276,2.253056,3.167987,-2.825260,-0.166893,0.929832,-0.441074,7.792562,18.447638,2.758205,309.944153,20.265579,32.484531,324.249268,16.763805,-5.364418,309.944153,35.762787,11.213123,402.927399,56.028366,-144.243240,257.492065,11.920929,0.000000,612.735718,172.853470,126.063828
147,0,907.435974,492.093506,72.830078,885.135681,27.978052,77.498436,-168.496628,-191.155441,11.407477,-601.941162,86.562737,78.927635,-568.720032,402.164154,73.993500,-46.300350,285.934235,117.336327,1.859665,3.081560,1.047552,1.835823,5.013495,-0.727177,1.433492,2.741814,0.553951,4.160404,3.334880,-3.416836,1.060963,0.870228,-0.403821,11.152774,18.972158,3.506243,309.944153,0.000000,24.139881,326.633453,-12.218952,-6.854534,306.367859,17.881393,7.934868,381.469727,33.378601,-118.315216,245.571136,-11.920929,7.450581,672.042358,104.904175,149.607666
148,0,907.452576,492.108276,72.835747,885.153381,28.002098,77.494598,-168.482101,-191.141830,11.410364,-601.911804,86.579651,78.908318,-568.708923,402.167786,73.991837,-46.226357,286.030212,117.358231,3.325939,2.956390,1.132488,3.528595,4.809350,-0.767410,2.905726,2.723932,0.577234,5.877018,3.382564,-3.863871,2.229214,0.727177,-0.332296,14.799088,19.192696,4.380941,293.254852,-25.033951,16.987324,338.554382,-40.829182,-8.046627,294.446960,-3.576279,4.656613,343.322754,9.536743,-89.406967,233.650208,-28.610229,14.305115,729.262817,44.107437,174.939636
149,0,907.475952,492.121918,72.841629,885.179199,28.024429,77.490540,-168.460709,-191.128769,11.413286,-601.874817,86.596153,78.887527,-568.692383,402.170166,73.990662,-46.132797,286.125732,117.385101,4.673004,2.723932,1.177192,5.173683,4.466250,-0.812113,4.276633,2.610683,0.584498,7.390976,3.300607,-4.157424,3.302097,0.476837,-0.233948,18.712133,19.103289,5.374849,269.412994,-46.491623,8.940697,329.017639,-68.619850,-8.940697,274.181366,-22.649765,1.452863,302.791595,-16.391277,-58.710575,214.576721,-50.067902,19.669533,782.609009,-17.881393,198.781494
150,0,907.505432,492.133820,72.847565,885.212830,28.044405,77.486244,-168.433182,-191.116821,11.416177,-601.831604,86.611641,78.866142,-568.671204,402.170807,73.990089,-46.018520,286.219391,117.417587,5.900860,2.384186,1.187623,6.723404,3.995001,-0.858307,5.507469,2.390146,0.577979,8.642673,3.097951,-4.278123,4.231930,0.125170,-0.114739,22.855400,18.733740,6.496906,245.571136,-67.949295,2.086163,309.944153,-94.249847,-9.238720,246.167175,-44.107437,-1.303852,250.339508,-40.531158,-24.139881,185.966492,-70.333481,23.841858,828.653564,-73.909760,224.411484
151,0,907.540100,492.143585,72.853371,885.253479,28.061455,77.481781,-168.400314,-191.106430,11.418962,-601.783569,86.625496,78.844963,-568.646118,402.169220,73.990166,-45.882584,286.309845,117.456268,6.926060,1.949072,1.160800,8.130074,3.410131,-0.892580,6.571412,2.080202,0.557303,9.608269,2.770126,-4.234910,5.018711,-0.315905,0.014901,27.187168,18.090010,7.735193,205.039978,-87.022781,-5.364418,281.333923,-116.974113,-6.854534,212.788574,-61.988831,-4.135072,193.119049,-65.565109,8.642673,157.356262,-88.214874,25.928020,866.353516,-128.746033,247.657303
152,0,907.578796,492.150818,72.858887,885.300171,28.075092,77.477196,-168.363144,-191.098038,11.421587,-601.732422,86.637123,78.824860,-568.617981,402.165100,73.990913,-45.724312,286.395844,117.501740,7.748604,1.448393,1.102686,9.334087,2.727285,-0.917912,7.435679,1.677871,0.524893,10.228157,2.326071,-4.020333,5.626678,-0.828505,0.149012,31.653791,17.201900,9.095669,164.508820,-100.135803,-11.622906,240.802765,-136.569138,-5.066395,172.853470,-80.466270,-6.482005,123.977661,-88.810921,42.915344,121.593475,-102.519989,26.822090,893.324585,-177.621841,272.095215
153,0,907.620544,492.155273,72.863968,885.351807,28.084944,77.472565,-168.322708,-191.091980,11.423994,-601.679871,86.645996,78.806641,-568.587585,402.158112,73.992302,-45.543346,286.476349,117.554558,8.344650,0.894070,1.016259,10.323524,1.970306,-0.925362,8.085370,1.209974,0.481308,10.514259,1.774728,-3.644824,6.079674,-1.394749,0.278652,36.193432,16.099215,10.563433,119.209290,-110.864639,-17.285347,197.887421,-151.395798,-1.490116,129.938126,-93.579292,-8.717179,57.220459,-110.268593,75.101852,90.599060,-113.248825,25.928020,907.927734,-220.537186,293.552887
154,0,907.663879,492.156860,72.868492,885.406982,28.090746,77.468018,-168.280228,-191.088623,11.426136,-601.627380,86.651672,78.791054,-568.556091,402.148010,73.994308,-45.339622,286.550232,117.615211,8.666515,0.315905,0.904500,11.038780,1.160428,-0.910461,8.496642,0.673532,0.428408,10.490417,1.135468,-3.117323,6.306171,-2.020597,0.400841,40.744991,14.775991,12.129545,64.373016,-115.633011,-22.351742,143.051147,-161.975616,2.980232,82.254410,-107.288361,-10.579824,-4.768372,-127.851959,105.500221,45.299530,-125.169754,24.437904,910.311951,-264.644623,313.222412
155,0,907.707581,492.155457,72.872360,885.464233,28.092365,77.463638,-168.236862,-191.088089,11.427970,-601.576904,86.653786,78.778786,-568.524231,402.134674,73.996864,-45.113434,286.616608,117.684113,8.738041,-0.280142,0.774860,11.456013,0.324100,-0.874698,8.672476,0.104308,0.366755,10.097027,0.421703,-2.452731,6.365776,-2.664328,0.511110,45.237690,13.273954,13.780594,14.305115,-119.209290,-25.928020,83.446503,-167.265533,7.152557,35.166740,-113.844872,-12.330711,-78.678131,-142.753128,132.918365,11.920929,-128.746033,22.053719,898.540039,-300.407410,330.209717
156,0,907.750305,492.151154,72.875511,885.522095,28.089808,77.459579,-168.193878,-191.090576,11.429461,-601.530029,86.652084,78.770409,-568.493225,402.118164,73.999886,-44.865383,286.674652,117.761612,8.547306,-0.864267,0.630319,11.563301,-0.511482,-0.812113,8.597970,-0.494719,0.298396,9.381771,-0.339746,-1.676381,6.198883,-3.302097,0.604987,49.609692,11.610985,15.500188,-38.146973,-116.825104,-28.908253,21.457672,-167.116516,12.516975,-14.901161,-119.805336,-13.671816,-143.051147,-152.289871,155.270096,-33.378601,-127.553940,18.775463,874.400146,-332.593933,343.918793
157,0,907.790894,492.144135,72.877884,885.578796,28.083210,77.455971,-168.152390,-191.096024,11.430585,-601.488098,86.646492,78.766342,-568.463928,402.098602,74.003296,-44.596405,286.723572,117.847961,8.118153,-1.400709,0.473857,11.348724,-1.319498,-0.722706,8.296967,-1.090765,0.224635,8.380413,-1.119077,-0.812113,5.865097,-3.916025,0.680983,53.796173,9.787083,17.270447,-85.830688,-107.288361,-31.292439,-42.915344,-161.603088,17.881393,-60.200691,-119.209290,-14.752150,-200.271606,-155.866150,172.853470,-66.757202,-122.785568,15.199184,837.296265,-364.780426,354.051575
158,0,907.828064,492.134674,72.879448,885.633057,28.072836,77.452904,-168.113617,-191.104340,11.431319,-601.452515,86.637016,78.766899,-568.437134,402.076080,74.006989,-44.307686,286.762878,117.943390,7.438660,-1.895428,0.312924,10.848045,-2.074987,-0.612438,7.754564,-1.662970,0.146963,7.116795,-1.895428,0.110269,5.352497,-4.500151,0.739098,57.743488,7.855892,19.085407,-135.898590,-98.943710,-32.186508,-100.135803,-151.097778,22.053719,-108.480453,-114.440918,-15.534460,-252.723694,-155.270096,184.476379,-102.519989,-116.825104,11.622906,789.463501,-386.238098,362.992279
159,0,907.860840,492.123108,72.880219,885.683289,28.059076,77.450516,-168.078598,-191.115295,11.431655,-601.424377,86.623863,78.772156,-568.413940,402.051056,74.010887,-44.000690,286.792023,118.048012,6.544590,-2.312660,0.153482,10.049343,-2.751872,-0.478327,7.003546,-2.190471,0.067055,5.626678,-2.630055,1.052022,4.649162,-5.006790,0.779331,61.399490,5.829334,20.924210,-178.813934,-83.446503,-31.888485,-159.740448,-135.377045,26.822090,-150.203705,-105.500221,-15.981495,-298.023224,-146.925446,188.350677,-140.666962,-101.327896,8.046627,731.199951,-405.311584,367.760651
160,0,907.888184,492.109863,72.880203,885.728210,28.042433,77.448891,-168.048309,-191.128601,11.431587,-601.404480,86.607368,78.782051,-568.394775,402.023926,74.014877,-43.677071,286.810669,118.161942,5.471706,-2.646446,-0.002980,8.988380,-3.328919,-0.324845,6.058812,-2.661347,-0.013597,3.981590,-3.299117,1.978874,3.826618,-5.429983,0.798702,64.723938,3.731251,22.785366,-214.576721,-66.757202,-31.292439,-212.192535,-115.409492,30.696392,-188.946716,-94.175339,-16.130507,-329.017639,-133.812424,185.370453,-164.508820,-84.638596,3.874302,664.889832,-419.616699,372.231018
161,0,907.909424,492.095367,72.879440,885.766724,28.023499,77.448082,-168.023560,-191.143814,11.431121,-601.393372,86.588005,78.796310,-568.380554,401.995209,74.018898,-43.338631,286.818665,118.285278,4.243851,-2.896786,-0.151992,7.700920,-3.786757,-0.160933,4.950166,-3.042817,-0.093132,2.217293,-3.872812,2.852082,2.849102,-5.739927,0.803173,67.687782,1.597404,24.667381,-245.571136,-50.067902,-29.802322,-257.492065,-91.567635,32.782555,-221.729279,-76.293945,-15.906990,-352.859497,-114.738937,174.641602,-195.503235,-61.988831,0.894070,592.768188,-426.769257,376.403320
162,0,907.923828,492.080200,72.878029,885.798035,28.002939,77.448166,-168.005066,-191.160446,11.430273,-601.391418,86.566383,78.814476,-568.371521,401.965454,74.022835,-42.987278,286.815918,118.418137,2.884865,-3.033876,-0.283122,6.258488,-4.111603,0.016391,3.698468,-3.325939,-0.169687,0.393391,-4.324317,3.632903,1.800060,-5.954504,0.788271,70.270149,-0.548363,26.571751,-271.797180,-27.418137,-26.226044,-288.486481,-64.969063,35.464764,-250.339508,-56.624413,-15.310944,-364.780426,-90.301041,156.164169,-209.808350,-42.915344,-2.980232,516.474243,-429.153442,380.873688
163,0,907.931152,492.064850,72.876030,885.821228,27.981483,77.449135,-167.993301,-191.177917,11.429062,-601.398499,86.543213,78.835930,-568.368286,401.935303,74.026642,-42.624981,286.802582,118.560654,1.466274,-3.069639,-0.399351,4.637241,-4.291162,0.193715,2.351403,-3.495812,-0.242144,-1.418591,-4.634261,4.290044,0.655651,-6.026030,0.761449,72.459877,-2.664328,28.504431,-283.718109,-7.152557,-23.245811,-324.249268,-35.911797,35.464764,-269.412994,-33.974648,-14.491379,-362.396240,-61.988831,131.428238,-228.881836,-14.305115,-5.364418,437.945129,-423.192993,386.536133
164,0,907.931091,492.049805,72.873573,885.835999,27.959879,77.450974,-167.988693,-191.195648,11.427523,-601.414307,86.519279,78.859871,-568.370850,401.905457,74.030235,-42.253681,286.779022,118.713074,-0.011921,-3.010035,-0.491738,2.956390,-4.320964,0.368059,0.923872,-3.546476,-0.307895,-3.159046,-4.786253,4.789233,-0.512600,-5.972385,0.718236,74.259933,-4.714727,30.483305,-295.639038,11.920929,-18.477440,-336.170197,-5.960464,34.868717,-285.506256,-10.132790,-13.150274,-348.091125,-30.398369,99.837784,-233.650208,10.728836,-8.642673,360.012054,-410.079956,395.774841
165,0,907.923828,492.035614,72.870773,885.842102,27.938890,77.453644,-167.991318,-191.213043,11.425690,-601.438416,86.495415,78.885445,-568.379272,401.876495,74.033569,-41.875282,286.745544,118.875641,-1.454353,-2.837181,-0.558794,1.215935,-4.197657,0.533462,-0.527501,-3.477931,-0.366569,-4.816055,-4.772842,5.114079,-1.692772,-5.787611,0.666082,75.680016,-6.693602,32.512844,-288.486481,34.570694,-13.411045,-348.091125,24.661423,33.080578,-290.274628,13.709068,-11.734665,-331.401825,2.682209,64.969063,-236.034393,36.954880,-10.430813,284.016144,-395.774841,405.907623
166,0,907.909424,492.022766,72.867783,885.839600,27.919264,77.457024,-168.001221,-191.229416,11.423614,-601.469727,86.472443,78.911659,-568.393555,401.849060,74.036591,-41.491581,286.702881,119.048706,-2.872944,-2.574921,-0.599027,-0.500679,-3.925338,0.676513,-1.978874,-3.275275,-0.415184,-6.270409,-4.594028,5.243719,-2.849102,-5.489588,0.604987,76.740234,-8.535385,34.613907,-283.718109,52.452087,-8.046627,-343.322754,54.463745,28.610229,-290.274628,40.531158,-9.723007,-290.870667,35.762787,25.928020,-231.266022,59.604645,-12.218952,212.043518,-368.356689,420.212738
167,0,907.888489,492.011627,72.864731,885.828735,27.901711,77.461037,-168.018097,-191.244263,11.421348,-601.507568,86.451180,78.937561,-568.413391,401.823700,74.039307,-41.104229,286.651550,119.232674,-4.196167,-2.223253,-0.609457,-2.169609,-3.510714,0.801682,-3.376603,-2.968311,-0.453182,-7.557869,-4.252791,5.179644,-3.969669,-5.072355,0.543892,77.470390,-10.263920,36.793945,-264.644623,70.333481,-2.086163,-333.786011,82.924965,25.033951,-279.545776,61.392784,-7.599592,-257.492065,68.247314,-12.814999,-224.113464,83.446503,-12.218952,146.031372,-345.706940,436.007965
168,0,907.861389,492.002655,72.861794,885.809937,27.886889,77.465508,-168.041595,-191.256989,11.418951,-601.550537,86.432365,78.962181,-568.438232,401.800842,74.041718,-40.714687,286.592499,119.428017,-5.412102,-1.794100,-0.588596,-3.755093,-2.964586,0.894070,-4.699826,-2.545118,-0.479445,-8.594990,-3.762543,4.924834,-4.971027,-4.571676,0.481308,77.907738,-11.807680,39.067863,-243.186951,85.830688,4.172325,-317.096710,109.225510,18.477440,-264.644623,84.638596,-5.252659,-207.424164,98.049637,-50.961971,-200.271606,100.135803,-12.516975,87.469818,-308.752075,454.783447
169,0,907.829163,491.996155,72.859093,885.784119,27.875368,77.470291,-168.071136,-191.267151,11.416487,-601.597290,86.416649,78.984665,-568.467773,401.780884,74.043839,-40.324203,286.526611,119.635178,-6.449223,-1.299381,-0.539422,-5.173683,-2.304092,0.956655,-5.906820,-2.032518,-0.492856,-9.357929,-3.144145,4.495680,-5.912781,-3.993511,0.424683,78.096985,-13.178587,41.432678,-207.424164,98.943710,9.834766,-283.718109,132.098801,12.516975,-241.398804,102.519989,-2.682209,-152.587891,123.679642,-85.830688,-188.350677,115.633011,-11.324883,37.848949,-274.181366,472.962860
170,0,907.792419,491.992432,72.856789,885.751831,27.867624,77.475189,-168.105896,-191.274353,11.414019,-601.646790,86.404541,79.004227,-568.501221,401.764099,74.045723,-39.933769,286.454834,119.854691,-7.343292,-0.745058,-0.460446,-6.449223,-1.548603,0.980496,-6.952882,-1.442432,-0.493601,-9.894371,-2.421439,3.913045,-6.687641,-3.355742,0.376999,78.086555,-14.358759,43.901802,-178.813934,110.864639,15.795231,-255.107880,151.097778,4.768372,-209.212311,118.017197,-0.149012,-107.288361,144.541260,-116.527084,-154.972076,127.553940,-9.536743,-2.086163,-236.034393,493.824493
171,0,907.752258,491.991638,72.854996,885.714355,27.864014,77.480072,-168.145065,-191.278366,11.411608,-601.697449,86.396423,79.020294,-568.537964,401.750610,74.047455,-39.544113,286.378174,120.086990,-8.034706,-0.160933,-0.359118,-7.498264,-0.722334,0.976026,-7.832050,-0.801682,-0.482053,-10.132790,-1.622736,3.212690,-7.343292,-2.694130,0.345707,77.931580,-15.330315,46.460331,-138.282776,116.825104,20.265579,-209.808350,165.253876,-0.894070,-175.833710,128.149994,2.309680,-47.683716,159.740448,-140.070923,-131.130219,132.322311,-6.258488,-30.994415,-194.311142,511.705872
172,0,907.709839,491.993835,72.853821,885.672546,27.864765,77.484726,-168.187576,-191.279022,11.409313,-601.747925,86.392525,79.032394,-568.577026,401.740509,74.049080,-39.155685,286.297760,120.332527,-8.487701,0.441074,-0.235438,-8.356571,0.150502,0.931323,-8.502603,-0.131130,-0.458956,-10.097027,-0.780821,2.419949,-7.820129,-2.020597,0.324845,77.685715,-16.081333,49.106777,-90.599060,120.401382,24.735928,-171.661377,174.567108,-8.940697,-134.110443,134.110443,4.619360,7.152557,168.383118,-158.548355,-95.367432,134.706497,-4.172325,-49.173832,-150.203705,529.289246
173,0,907.665955,491.999146,72.853325,885.627930,27.869955,77.489037,-168.232330,-191.276291,11.407187,-601.797058,86.392883,79.040268,-568.617676,401.733765,74.050705,-38.768684,286.214661,120.591629,-8.773804,1.060963,-0.098348,-8.928776,1.037866,0.861287,-8.952618,0.545382,-0.425428,-9.822845,0.073016,1.575053,-8.130074,-1.353025,0.324845,77.400360,-16.623735,51.820278,-57.220459,123.977661,27.418137,-114.440918,177.472824,-14.007092,-90.003014,135.302551,6.705523,54.836273,170.767303,-168.979172,-61.988831,133.514404,0.000000,-57.071449,-108.480453,542.700317
174,0,907.622009,492.007385,72.853561,885.581604,27.879515,77.492874,-168.278198,-191.270264,11.405266,-601.843506,86.397415,79.043800,-568.658997,401.730164,74.052399,-38.383060,286.129913,120.864548,-8.797646,1.645088,0.046194,-9.262562,1.911819,0.768900,-9.173155,1.206994,-0.384077,-9.298325,0.905991,0.706315,-8.261204,-0.721216,0.339746,77.124687,-16.945601,54.584442,-4.768372,116.825104,28.908253,-66.757202,174.790619,-18.477440,-44.107437,132.322311,8.270144,104.904175,166.594986,-173.747543,-26.226044,126.361847,2.980232,-55.134296,-64.373016,552.833069
175,0,907.578857,492.018494,72.854500,885.534851,27.893221,77.496155,-168.323944,-191.261124,11.403586,-601.886353,86.405869,79.043030,-568.700073,401.729492,74.054245,-37.998566,286.044617,121.151390,-8.618832,2.223253,0.187755,-9.357929,2.741441,0.655651,-9.149313,1.826882,-0.335835,-8.559227,1.689792,-0.153482,-8.213520,-0.131130,0.369549,76.898933,-17.058849,57.367981,35.762787,115.633011,28.312206,-19.073486,165.924423,-22.649765,4.768372,123.977661,9.648502,147.819519,156.760223,-171.959396,9.536743,118.017197,5.960464,-45.150520,-22.649765,556.707397
176,0,907.537720,492.032135,72.856110,885.489075,27.910696,77.498833,-168.368408,-191.249207,11.402170,-601.924377,86.417839,79.038155,-568.739990,401.731445,74.056305,-37.614777,285.959839,121.452110,-8.237362,2.729893,0.323355,-9.155273,3.495067,0.534952,-8.893013,2.384186,-0.283308,-7.605553,2.394617,-0.974536,-7.987022,0.387430,0.411272,76.757370,-16.957521,60.144066,76.293945,101.327896,27.120113,40.531158,150.725250,-24.139881,51.259995,111.460686,10.505319,190.734863,140.964981,-164.210800,45.299530,103.712082,8.344650,-28.312206,20.265579,555.217285
177,0,907.499390,492.048065,72.858330,885.445374,27.931417,77.500870,-168.410416,-191.234909,11.401027,-601.956909,86.432823,79.029457,-568.777893,401.735657,74.058609,-37.231197,285.876526,121.766510,-7.665157,3.182888,0.442564,-8.738041,4.144385,0.408292,-8.401275,2.861023,-0.228733,-6.508827,2.996624,-1.740456,-7.581711,0.846386,0.460446,76.716393,-16.665459,62.879921,114.440918,90.599060,23.841858,83.446503,129.863617,-25.331974,98.347664,95.367432,10.915100,219.345093,120.401382,-153.183929,81.062317,91.791153,9.834766,-8.195639,58.412552,547.170654
178,0,907.464844,492.065796,72.861008,885.405090,27.954750,77.502312,-168.448929,-191.218704,11.400159,-601.983093,86.450233,79.017288,-568.812988,401.741791,74.061165,-36.847240,285.795532,122.094200,-6.902218,3.546476,0.536442,-8.058548,4.666299,0.287592,-7.700920,3.239512,-0.173599,-5.233288,3.482401,-2.433360,-7.009506,1.227856,0.511110,76.790901,-16.194582,65.538284,152.587891,72.717667,18.775463,135.898590,104.382637,-24.139881,140.070923,75.697899,11.026859,255.107880,97.155571,-138.580795,114.440918,76.293945,10.132790,14.901161,94.175339,531.673462
179,0,907.434875,492.084900,72.864052,885.369141,27.979929,77.503166,-168.482925,-191.201172,11.399562,-602.002502,86.469414,79.002113,-568.844421,401.749390,74.063934,-36.462379,285.717743,122.434624,-5.996227,3.820658,0.607967,-7.188320,5.035848,0.171363,-6.800890,3.507733,-0.119396,-3.886223,3.835559,-3.035367,-6.294250,1.519918,0.554323,76.972694,-15.556812,68.084892,181.198120,54.836273,14.305115,174.045563,73.909760,-23.245811,180.006027,53.644180,10.840595,269.412994,70.631500,-120.401382,143.051147,58.412552,8.642673,36.358833,127.553940,509.321686
180,0,907.410095,492.104767,72.867264,885.338623,28.006117,77.503517,-168.511597,-191.182846,11.399222,-602.014709,86.489647,78.984406,-568.871643,401.758087,74.066895,-36.076134,285.643860,122.787018,-4.959106,3.975630,0.643730,-6.103516,5.237386,0.070035,-5.733967,3.662705,-0.067800,-2.443790,4.047155,-3.542006,-5.435944,1.734495,0.591576,77.249107,-14.781952,70.479515,207.424164,30.994415,7.152557,216.960907,40.307640,-20.265579,213.384628,30.994415,10.319054,288.486481,42.319298,-101.327896,171.661377,42.915344,7.450581,55.283310,154.972076,478.923309
181,0,907.390930,492.124786,72.870506,885.314087,28.032419,77.503426,-168.534256,-191.164413,11.399126,-602.019592,86.510231,78.964684,-568.893921,401.767273,74.069931,-35.688164,285.574432,123.150459,-3.826618,4.005432,0.648201,-4.899502,5.260482,-0.017881,-4.529953,3.686547,-0.019372,-0.977516,4.117191,-3.944337,-4.458427,1.841784,0.607967,77.594070,-13.881922,72.687866,226.497650,5.960464,0.894070,240.802765,4.619360,-17.583370,240.802765,4.768372,9.685755,293.254852,14.007092,-80.466270,195.503235,21.457672,3.278255,68.992378,180.006027,441.670410
182,0,907.377869,492.144470,72.873611,885.296448,28.057911,77.502991,-168.550339,-191.146454,11.399247,-602.017090,86.530487,78.943489,-568.910706,401.776703,74.072960,-35.298306,285.509979,123.523804,-2.610683,3.933907,0.621378,-3.528595,5.098433,-0.087917,-3.218651,3.594160,0.024214,0.500679,4.050136,-4.237890,-3.361702,1.883507,0.604987,77.971069,-12.892485,74.668228,243.186951,-14.305115,-5.364418,274.181366,-32.410027,-14.007092,262.260437,-18.477440,8.717179,295.639038,-13.411045,-58.710575,219.345093,8.344650,-0.596046,75.399872,197.887421,396.072876
183,0,907.371155,492.163025,72.876427,885.285950,28.081676,77.502266,-168.559540,-191.129517,11.399563,-602.007263,86.549706,78.921402,-568.921875,401.785797,74.075859,-34.906631,285.450745,123.905746,-1.347065,3.713369,0.561774,-2.098083,4.753098,-0.144541,-1.838803,3.385544,0.063144,1.966953,3.844500,-4.418194,-2.229214,1.817942,0.581145,78.334656,-11.843443,76.389313,252.723694,-44.107437,-11.920929,286.102295,-69.066879,-11.324883,275.969513,-41.723251,7.785857,293.254852,-41.127205,-36.060810,226.497650,-13.113022,-4.768372,72.717667,209.808350,344.216827
184,0,907.370667,492.179901,72.878777,885.283020,28.102837,77.501350,-168.561676,-191.114197,11.400043,-601.990662,86.567322,78.898941,-568.927063,401.794159,74.078522,-34.513435,285.397003,124.294785,-0.095367,3.373623,0.470877,-0.596046,4.232302,-0.183284,-0.429153,3.063679,0.096112,3.325939,3.522635,-4.491210,-1.037121,1.674891,0.531971,78.639389,-10.752678,77.807907,250.339508,-67.949295,-18.179417,300.407410,-104.159119,-7.748604,281.929962,-64.373016,6.593764,271.797180,-64.373016,-14.603138,238.418579,-28.610229,-9.834766,60.945747,218.153000,283.718109
185,0,907.376648,492.194489,72.880569,885.287476,28.120594,77.500305,-168.556793,-191.100983,11.400658,-601.967468,86.582741,78.876694,-568.926025,401.801453,74.080849,-34.119282,285.348724,124.689278,1.192093,2.914667,0.357628,0.894070,3.551319,-0.208616,0.977516,2.643466,0.122935,4.637241,3.084540,-4.449487,0.202656,1.460314,0.464916,78.830872,-9.655952,78.898666,257.492065,-91.791153,-22.649765,298.023224,-136.196609,-5.066395,281.333923,-84.042549,5.364418,262.260437,-87.618828,8.344650,247.955322,-42.915344,-13.411045,38.295982,219.345093,218.153000
186,0,907.388550,492.206329,72.881668,885.299316,28.134237,77.499199,-168.545090,-191.090302,11.401371,-601.938477,86.595535,78.855179,-568.919067,401.807343,74.082718,-33.724998,285.305878,125.087410,2.384186,2.372265,0.220537,2.372265,2.728775,-0.222027,2.339482,2.136827,0.142679,5.793571,2.558529,-4.303455,1.394749,1.174212,0.374019,78.856949,-8.565187,79.625847,238.418579,-108.480453,-27.418137,295.639038,-164.508820,-2.682209,272.393219,-101.327896,3.948808,231.266022,-105.202194,29.206276,238.418579,-57.220459,-18.179417,5.215406,218.153000,145.435333
187,0,907.406189,492.214905,72.881996,885.318237,28.143206,77.498047,-168.526962,-191.082428,11.402150,-601.904541,86.605301,78.834930,-568.906067,401.811432,74.084084,-33.331657,285.268341,125.487206,3.528595,1.716614,0.065565,3.778934,1.793355,-0.229478,3.626943,1.573563,0.155903,6.783009,1.953542,-4.050136,2.598763,0.816584,0.272691,78.667702,-7.510185,79.959633,228.881836,-131.130219,-30.994415,281.333923,-187.084076,-1.490116,257.492065,-112.652779,2.644956,197.887421,-120.997429,50.663948,240.802765,-71.525574,-20.265579,-37.848949,211.000443,66.757202
